dataset,seed,method,beta_scale,ratio,Delta_I
Computers,1,Betweenness_Adaptive,2.0,0.05,0.959686770911217
Computers,2,Ours,2.0,0.05,0.2406627756194412
Computers,2,Ours_Adaptive,2.0,0.05,0.2313370285344139
Computers,2,PageRank,2.0,0.05,0.9861899915209208
Computers,2,PageRank_Adaptive,2.0,0.05,0.9862157227578042
Computers,2,Degree,2.0,0.05,0.9865288000298935
Computers,2,Degree_Adaptive,2.0,0.05,0.9865859712962971
Computers,2,Betweenness,2.0,0.05,0.9563605003526418
Computers,2,Betweenness_Adaptive,2.0,0.05,0.9555287636117004
Computers,3,Ours,2.0,0.05,0.18579156619542866
Computers,3,Ours_Adaptive,2.0,0.05,0.11019523870581575
Computers,3,PageRank,2.0,0.05,0.9820328048434787
Computers,3,PageRank_Adaptive,2.0,0.05,0.9820271334884023
Computers,3,Degree,2.0,0.05,0.9819378096459505
Computers,3,Degree_Adaptive,2.0,0.05,0.9820866827167035
Computers,3,Betweenness,2.0,0.05,0.9626001156191789
Computers,3,Betweenness_Adaptive,2.0,0.05,0.9596989488545135
Computers,4,Ours,2.0,0.05,0.163487555934807
Computers,4,Ours_Adaptive,2.0,0.05,0.1625726794776977
Computers,4,PageRank,2.0,0.05,0.9862568710874378
Computers,4,PageRank_Adaptive,2.0,0.05,0.9862882654935821
Computers,4,Degree,2.0,0.05,0.9861252742346149
Computers,4,Degree_Adaptive,2.0,0.05,0.9861862926856547
Computers,4,Betweenness,2.0,0.05,0.946120468306512
Computers,4,Betweenness_Adaptive,2.0,0.05,0.9513702739487034
Computers,0,Ours,2.0,0.1,0.38003751008150216
Computers,0,Ours_Adaptive,2.0,0.1,0.37786892995185273
Computers,0,PageRank,2.0,0.1,0.9866571647949529
Computers,0,PageRank_Adaptive,2.0,0.1,0.9866163573314336
Computers,0,Degree,2.0,0.1,0.9864323678665546
Computers,0,Degree_Adaptive,2.0,0.1,0.9863162623289979
Computers,0,Betweenness,2.0,0.1,0.9789707399449868
Computers,0,Betweenness_Adaptive,2.0,0.1,0.9797019702749524
Computers,1,Ours,2.0,0.1,0.3439700163916601
Computers,1,Ours_Adaptive,2.0,0.1,0.3145996838541222
Computers,1,PageRank,2.0,0.1,0.9855257988758602
Computers,1,PageRank_Adaptive,2.0,0.1,0.9856627207853641
Computers,1,Degree,2.0,0.1,0.985502930398964
Computers,1,Degree_Adaptive,2.0,0.1,0.9855143233585729
Computers,1,Betweenness,2.0,0.1,0.9802216744375997
Computers,1,Betweenness_Adaptive,2.0,0.1,0.9807975142439246
Computers,2,Ours,2.0,0.1,0.3625437717207737
Computers,2,Ours_Adaptive,2.0,0.1,0.33350917519385403
Computers,2,PageRank,2.0,0.1,0.9875051075952135
Computers,2,PageRank_Adaptive,2.0,0.1,0.9874728985690985
Computers,2,Degree,2.0,0.1,0.9870133572892827
Computers,2,Degree_Adaptive,2.0,0.1,0.9871046078609393
Computers,2,Betweenness,2.0,0.1,0.9794480837511038
Computers,2,Betweenness_Adaptive,2.0,0.1,0.9808370564958373
Computers,3,Ours,2.0,0.1,0.36958671198205856
Computers,3,Ours_Adaptive,2.0,0.1,0.35161041618031186
Computers,3,PageRank,2.0,0.1,0.9825881685476007
Computers,3,PageRank_Adaptive,2.0,0.1,0.9828138225131091
Computers,3,Degree,2.0,0.1,0.9824734254222821
Computers,3,Degree_Adaptive,2.0,0.1,0.9826106246980143
Computers,3,Betweenness,2.0,0.1,0.9788807188065975
Computers,3,Betweenness_Adaptive,2.0,0.1,0.978553674021422
Computers,4,Ours,2.0,0.1,0.435432519457161
Computers,4,Ours_Adaptive,2.0,0.1,0.3934662776586748
Computers,4,PageRank,2.0,0.1,0.9867976657756706
Computers,4,PageRank_Adaptive,2.0,0.1,0.9867111343611108
Computers,4,Degree,2.0,0.1,0.9864964902666901
Computers,4,Degree_Adaptive,2.0,0.1,0.9865710675768837
Computers,4,Betweenness,2.0,0.1,0.9814907324843958
Computers,4,Betweenness_Adaptive,2.0,0.1,0.9822081333253034
Photo,0,Ours,0.8,0.01,-0.07829627889350164
Photo,0,Ours_Adaptive,0.8,0.01,-0.026506737457279536
Photo,0,PageRank,0.8,0.01,0.43975189598662384
Photo,0,PageRank_Adaptive,0.8,0.01,0.4324566497900683
Photo,0,Degree,0.8,0.01,0.46986144944943664
Photo,0,Degree_Adaptive,0.8,0.01,0.4605881822378349
Photo,0,Betweenness,0.8,0.01,0.34003653645729937
Photo,0,Betweenness_Adaptive,0.8,0.01,0.33556922277513895
Photo,1,Ours,0.8,0.01,0.027481977709523146
Photo,1,Ours_Adaptive,0.8,0.01,0.0643874297061299
Photo,1,PageRank,0.8,0.01,0.38004886717320974
Photo,1,PageRank_Adaptive,0.8,0.01,0.37616660533980045
Photo,1,Degree,0.8,0.01,0.3838352706897448
Photo,1,Degree_Adaptive,0.8,0.01,0.38028851296539556
Photo,1,Betweenness,0.8,0.01,0.2608854763004262
Photo,1,Betweenness_Adaptive,0.8,0.01,0.2610278259009846
Photo,2,Ours,0.8,0.01,0.00037261699504122356
Photo,2,Ours_Adaptive,0.8,0.01,0.028746717854893522
Photo,2,PageRank,0.8,0.01,0.4536954780318587
Photo,2,PageRank_Adaptive,0.8,0.01,0.45667786527552195
Photo,2,Degree,0.8,0.01,0.48172256359592724
Photo,2,Degree_Adaptive,0.8,0.01,0.47255857013931407
Photo,2,Betweenness,0.8,0.01,0.3453204962425415
Photo,2,Betweenness_Adaptive,0.8,0.01,0.33166489065061827
Photo,3,Ours,0.8,0.01,0.011725202960361605
Photo,3,Ours_Adaptive,0.8,0.01,0.0006156323286504012
Photo,3,PageRank,0.8,0.01,0.3948426972974468
Photo,3,PageRank_Adaptive,0.8,0.01,0.39605126983478756
Photo,3,Degree,0.8,0.01,0.3980965464364417
Photo,3,Degree_Adaptive,0.8,0.01,0.39479621373831836
Photo,3,Betweenness,0.8,0.01,0.2837934745394636
Photo,3,Betweenness_Adaptive,0.8,0.01,0.30080645718049415
Photo,4,Ours,0.8,0.01,0.06436341886297987
Photo,4,Ours_Adaptive,0.8,0.01,0.1345866689408516
Photo,4,PageRank,0.8,0.01,0.46745452699038753
Photo,4,PageRank_Adaptive,0.8,0.01,0.47322803646843936
Photo,4,Degree,0.8,0.01,0.48029763991095187
Photo,4,Degree_Adaptive,0.8,0.01,0.4759230180566111
Photo,4,Betweenness,0.8,0.01,0.3681339120059591
Photo,4,Betweenness_Adaptive,0.8,0.01,0.37408497416817066
Photo,0,Ours,0.8,0.05,-0.03880695803992617
Photo,0,Ours_Adaptive,0.8,0.05,0.011863975617415572
Photo,0,PageRank,0.8,0.05,0.4957036075836176
Photo,0,PageRank_Adaptive,0.8,0.05,0.49395034317242514
Photo,0,Degree,0.8,0.05,0.49769934473252836
Photo,0,Degree_Adaptive,0.8,0.05,0.499880164622064
Photo,0,Betweenness,0.8,0.05,0.4344035084334214
Photo,0,Betweenness_Adaptive,0.8,0.05,0.43369171305280907
Photo,1,Ours,0.8,0.05,0.09138834752826883
Photo,1,Ours_Adaptive,0.8,0.05,0.07618667221664176
Photo,1,PageRank,0.8,0.05,0.4233003586575679
Photo,1,PageRank_Adaptive,0.8,0.05,0.424404978662911
Photo,1,Degree,0.8,0.05,0.4186557487676493
Photo,1,Degree_Adaptive,0.8,0.05,0.41702457695809014
Photo,1,Betweenness,0.8,0.05,0.37420041469074355
Photo,1,Betweenness_Adaptive,0.8,0.05,0.37498112356670027
Photo,2,Ours,0.8,0.05,0.020115798452101312
Photo,2,Ours_Adaptive,0.8,0.05,0.02292008580102133
Photo,2,PageRank,0.8,0.05,0.5007539463981039
Photo,2,PageRank_Adaptive,0.8,0.05,0.5022517689978215
Photo,2,Degree,0.8,0.05,0.5064823063282319
Photo,2,Degree_Adaptive,0.8,0.05,0.5043232159182361
Photo,2,Betweenness,0.8,0.05,0.45040864202555164
Photo,2,Betweenness_Adaptive,0.8,0.05,0.4633646200509574
Photo,3,Ours,0.8,0.05,0.0253470192560172
Photo,3,Ours_Adaptive,0.8,0.05,0.03766351763955751
Photo,3,PageRank,0.8,0.05,0.431443847993289
Photo,3,PageRank_Adaptive,0.8,0.05,0.428823703943892
Photo,3,Degree,0.8,0.05,0.4363344366280917
Photo,3,Degree_Adaptive,0.8,0.05,0.4398678582955009
Photo,3,Betweenness,0.8,0.05,0.3712844527767164
Photo,3,Betweenness_Adaptive,0.8,0.05,0.37211630058908746
Photo,4,Ours,0.8,0.05,0.1106872139325956
Photo,4,Ours_Adaptive,0.8,0.05,0.13307443068876443
Photo,4,PageRank,0.8,0.05,0.5150198540680425
Photo,4,PageRank_Adaptive,0.8,0.05,0.5134099867956888
Photo,4,Degree,0.8,0.05,0.520029506830038
Photo,4,Degree_Adaptive,0.8,0.05,0.5242729069772748
Photo,4,Betweenness,0.8,0.05,0.47800597683495333
Photo,4,Betweenness_Adaptive,0.8,0.05,0.4688434343805998
Photo,0,Ours,0.8,0.1,0.1079013099541178
Photo,0,Ours_Adaptive,0.8,0.1,0.11321094105368738
Photo,0,PageRank,0.8,0.1,0.4998726486191805
Photo,0,PageRank_Adaptive,0.8,0.1,0.49712628770561
Photo,0,Degree,0.8,0.1,0.4956369736741223
Photo,0,Degree_Adaptive,0.8,0.1,0.4975463193747444
Photo,0,Betweenness,0.8,0.1,0.44570598677849316
Photo,0,Betweenness_Adaptive,0.8,0.1,0.43688353218213005
Photo,1,Ours,0.8,0.1,0.15622654735567598
Photo,1,Ours_Adaptive,0.8,0.1,0.14904293214710962
Photo,1,PageRank,0.8,0.1,0.4130463415887861
Photo,1,PageRank_Adaptive,0.8,0.1,0.413964028696474
Photo,1,Degree,0.8,0.1,0.41085935356312825
Photo,1,Degree_Adaptive,0.8,0.1,0.41454693456990344
Photo,1,Betweenness,0.8,0.1,0.3719979229532672
Photo,1,Betweenness_Adaptive,0.8,0.1,0.37778458853312974
Photo,2,Ours,0.8,0.1,0.09643747625063663
Photo,2,Ours_Adaptive,0.8,0.1,0.10925207788324856
Photo,2,PageRank,0.8,0.1,0.49917923361311023
Photo,2,PageRank_Adaptive,0.8,0.1,0.5007481865782162
Photo,2,Degree,0.8,0.1,0.4983143262552394
Photo,2,Degree_Adaptive,0.8,0.1,0.4951720131537774
Photo,2,Betweenness,0.8,0.1,0.45416989542663505
Photo,2,Betweenness_Adaptive,0.8,0.1,0.45089836987576865
Photo,3,Ours,0.8,0.1,0.08256306109579603
Photo,3,Ours_Adaptive,0.8,0.1,0.07056232021014275
Photo,3,PageRank,0.8,0.1,0.43233993304888824
Photo,3,PageRank_Adaptive,0.8,0.1,0.4309018864918772
Photo,3,Degree,0.8,0.1,0.42329572639494867
Photo,3,Degree_Adaptive,0.8,0.1,0.4247976158980071
Photo,3,Betweenness,0.8,0.1,0.3896587112368038
Photo,3,Betweenness_Adaptive,0.8,0.1,0.3834463501105167
Photo,4,Ours,0.8,0.1,0.17408364034192003
Photo,4,Ours_Adaptive,0.8,0.1,0.21873896838932547
Photo,4,PageRank,0.8,0.1,0.5176592754686588
Photo,4,PageRank_Adaptive,0.8,0.1,0.515081598979712
Photo,4,Degree,0.8,0.1,0.5234514661673512
Photo,4,Degree_Adaptive,0.8,0.1,0.5233515039854268
Photo,4,Betweenness,0.8,0.1,0.4763803853901082
Photo,4,Betweenness_Adaptive,0.8,0.1,0.4730760799320549
Photo,0,Ours,0.9,0.01,-0.02564803353501718
Photo,0,Ours_Adaptive,0.9,0.01,0.01530728695533076
Photo,0,PageRank,0.9,0.01,0.626400725285716
Photo,0,PageRank_Adaptive,0.9,0.01,0.6290444618359895
Photo,0,Degree,0.9,0.01,0.650024883946493
Photo,0,Degree_Adaptive,0.9,0.01,0.6497937880941965
Photo,0,Betweenness,0.9,0.01,0.511042297736283
Photo,0,Betweenness_Adaptive,0.9,0.01,0.5086781871672884
Photo,1,Ours,0.9,0.01,0.02731349829033282
Photo,1,Ours_Adaptive,0.9,0.01,-0.03595716634029284
Photo,1,PageRank,0.9,0.01,0.5329808825077117
Photo,1,PageRank_Adaptive,0.9,0.01,0.5516035702610073
Photo,1,Degree,0.9,0.01,0.5552218821417723
Photo,1,Degree_Adaptive,0.9,0.01,0.548284018076819
Photo,1,Betweenness,0.9,0.01,0.4186518537768697
Photo,1,Betweenness_Adaptive,0.9,0.01,0.4204922135077836
Photo,2,Ours,0.9,0.01,0.06526859296255692
Photo,2,Ours_Adaptive,0.9,0.01,0.03388156674659288
Photo,2,PageRank,0.9,0.01,0.6321835882894908
Photo,2,PageRank_Adaptive,0.9,0.01,0.6308933497957138
Photo,2,Degree,0.9,0.01,0.6476358198132554
Photo,2,Degree_Adaptive,0.9,0.01,0.6462792154494319
Photo,2,Betweenness,0.9,0.01,0.5139411297541744
Photo,2,Betweenness_Adaptive,0.9,0.01,0.4782799910420901
Photo,3,Ours,0.9,0.01,-0.035953581435621565
Photo,3,Ours_Adaptive,0.9,0.01,-0.02588323520759593
Photo,3,PageRank,0.9,0.01,0.5518123781478464
Photo,3,PageRank_Adaptive,0.9,0.01,0.5457570065597526
Photo,3,Degree,0.9,0.01,0.5511212759557272
Photo,3,Degree_Adaptive,0.9,0.01,0.5480935901616801
Photo,3,Betweenness,0.9,0.01,0.3943398072292074
Photo,3,Betweenness_Adaptive,0.9,0.01,0.4168170832871866
Photo,4,Ours,0.9,0.01,0.052264211218254746
Photo,4,Ours_Adaptive,0.9,0.01,0.02073261533258963
Photo,4,PageRank,0.9,0.01,0.6098621598505866
Photo,4,PageRank_Adaptive,0.9,0.01,0.6047491744111826
Photo,4,Degree,0.9,0.01,0.6162245149722809
Photo,4,Degree_Adaptive,0.9,0.01,0.614817230318982
Photo,4,Betweenness,0.9,0.01,0.4924375918148053
Photo,4,Betweenness_Adaptive,0.9,0.01,0.48315492573631513
Photo,0,Ours,0.9,0.05,0.04749575354664949
Photo,0,Ours_Adaptive,0.9,0.05,0.09926035826860524
Photo,0,PageRank,0.9,0.05,0.6787906970753266
Photo,0,PageRank_Adaptive,0.9,0.05,0.6790974158643871
Photo,0,Degree,0.9,0.05,0.6837996462746279
Photo,0,Degree_Adaptive,0.9,0.05,0.6812634319163414
Photo,0,Betweenness,0.9,0.05,0.6316135133329385
Photo,0,Betweenness_Adaptive,0.9,0.05,0.6306477557821559
Photo,1,Ours,0.9,0.05,0.19480984832700576
Photo,1,Ours_Adaptive,0.9,0.05,0.15451695692796322
Photo,1,PageRank,0.9,0.05,0.5882666540319408
Photo,1,PageRank_Adaptive,0.9,0.05,0.5871372872748246
Photo,1,Degree,0.9,0.05,0.583771346178292
Photo,1,Degree_Adaptive,0.9,0.05,0.5846539573785655
Photo,1,Betweenness,0.9,0.05,0.543972084496903
Photo,1,Betweenness_Adaptive,0.9,0.05,0.548514094639953
Photo,2,Ours,0.9,0.05,0.13123817237901458
Photo,2,Ours_Adaptive,0.9,0.05,0.11216669935837383
Photo,2,PageRank,0.9,0.05,0.6763075106482435
Photo,2,PageRank_Adaptive,0.9,0.05,0.6733390608722019
Photo,2,Degree,0.9,0.05,0.6786719531163296
Photo,2,Degree_Adaptive,0.9,0.05,0.6759841353350042
Photo,2,Betweenness,0.9,0.05,0.6303751893344615
Photo,2,Betweenness_Adaptive,0.9,0.05,0.6332071929044184
Photo,3,Ours,0.9,0.05,0.024206045875661154
Photo,3,Ours_Adaptive,0.9,0.05,-0.018464220787199597
Photo,3,PageRank,0.9,0.05,0.5864110699564811
Photo,3,PageRank_Adaptive,0.9,0.05,0.5874610816989491
Photo,3,Degree,0.9,0.05,0.5921422919444922
Photo,3,Degree_Adaptive,0.9,0.05,0.5925711388456264
Photo,3,Betweenness,0.9,0.05,0.5303518716079302
Photo,3,Betweenness_Adaptive,0.9,0.05,0.5282039904449362
Photo,4,Ours,0.9,0.05,0.1373310666294294
Photo,4,Ours_Adaptive,0.9,0.05,0.14187965883329642
Photo,4,PageRank,0.9,0.05,0.6549247979723264
Photo,4,PageRank_Adaptive,0.9,0.05,0.6545466072281275
Photo,4,Degree,0.9,0.05,0.6604955223373373
Photo,4,Degree_Adaptive,0.9,0.05,0.6645809942562756
Photo,4,Betweenness,0.9,0.05,0.6122093604067925
Photo,4,Betweenness_Adaptive,0.9,0.05,0.6110627182568277
Photo,0,Ours,0.9,0.1,0.31432544281245217
Photo,0,Ours_Adaptive,0.9,0.1,0.2973929901214948
Photo,0,PageRank,0.9,0.1,0.6833372072747157
Photo,0,PageRank_Adaptive,0.9,0.1,0.684237128835007
Photo,0,Degree,0.9,0.1,0.6804593488732966
Photo,0,Degree_Adaptive,0.9,0.1,0.681544926520186
Photo,0,Betweenness,0.9,0.1,0.6496762011710543
Photo,0,Betweenness_Adaptive,0.9,0.1,0.6381306637339527
Photo,1,Ours,0.9,0.1,0.2834876646891824
Photo,1,Ours_Adaptive,0.9,0.1,0.2875689982216764
Photo,1,PageRank,0.9,0.1,0.5865665103875807
Photo,1,PageRank_Adaptive,0.9,0.1,0.5848980971193523
Photo,1,Degree,0.9,0.1,0.5854019890148033
Photo,1,Degree_Adaptive,0.9,0.1,0.5848911885757986
Photo,1,Betweenness,0.9,0.1,0.5437913994066522
Photo,1,Betweenness_Adaptive,0.9,0.1,0.552514299211194
Photo,2,Ours,0.9,0.1,0.235587072422547
Photo,2,Ours_Adaptive,0.9,0.1,0.23008033734206673
Photo,2,PageRank,0.9,0.1,0.6749032618364081
Photo,2,PageRank_Adaptive,0.9,0.1,0.6755889473982689
Photo,2,Degree,0.9,0.1,0.6761240482861764
Photo,2,Degree_Adaptive,0.9,0.1,0.672934454773701
Photo,2,Betweenness,0.9,0.1,0.6430034706972576
Photo,2,Betweenness_Adaptive,0.9,0.1,0.6392222675988851
Photo,3,Ours,0.9,0.1,0.1719252383617212
Photo,3,Ours_Adaptive,0.9,0.1,0.1705561605790383
Photo,3,PageRank,0.9,0.1,0.5937073538657319
Photo,3,PageRank_Adaptive,0.9,0.1,0.5946847436196793
Photo,3,Degree,0.9,0.1,0.584298634915645
Photo,3,Degree_Adaptive,0.9,0.1,0.5874491952946695
Photo,3,Betweenness,0.9,0.1,0.5524533613345363
Photo,3,Betweenness_Adaptive,0.9,0.1,0.5445120695837138
Photo,4,Ours,0.9,0.1,0.30808651586728497
Photo,4,Ours_Adaptive,0.9,0.1,0.26666041387349404
Photo,4,PageRank,0.9,0.1,0.6620942680295049
Photo,4,PageRank_Adaptive,0.9,0.1,0.6619303730224081
Photo,4,Degree,0.9,0.1,0.6651392444437084
Photo,4,Degree_Adaptive,0.9,0.1,0.663423167310577
Photo,4,Betweenness,0.9,0.1,0.6206623386576835
Photo,4,Betweenness_Adaptive,0.9,0.1,0.6210189013509008
Photo,0,Ours,1.0,0.01,0.07239288933851953
Photo,0,Ours_Adaptive,1.0,0.01,-0.010620832238311305
Photo,0,PageRank,1.0,0.01,0.7663829372096906
Photo,0,PageRank_Adaptive,1.0,0.01,0.7727613646526389
Photo,0,Degree,1.0,0.01,0.7864858140667651
Photo,0,Degree_Adaptive,1.0,0.01,0.788963835606372
Photo,0,Betweenness,1.0,0.01,0.6232290905263301
Photo,0,Betweenness_Adaptive,1.0,0.01,0.6302569053786282
Photo,1,Ours,1.0,0.01,-0.036241173249791855
Photo,1,Ours_Adaptive,1.0,0.01,0.0017984915279409324
Photo,1,PageRank,1.0,0.01,0.6926843879940409
Photo,1,PageRank_Adaptive,1.0,0.01,0.6985065757344944
Photo,1,Degree,1.0,0.01,0.704061313154715
Photo,1,Degree_Adaptive,1.0,0.01,0.7065918046461487
Photo,1,Betweenness,1.0,0.01,0.5748566806432756
Photo,1,Betweenness_Adaptive,1.0,0.01,0.5567908229735782
Photo,2,Ours,1.0,0.01,-0.0983583107279479
Photo,2,Ours_Adaptive,1.0,0.01,-0.11360337177820011
Photo,2,PageRank,1.0,0.01,0.7540429989372729
Photo,2,PageRank_Adaptive,1.0,0.01,0.7567198619054115
Photo,2,Degree,1.0,0.01,0.7725731797724656
Photo,2,Degree_Adaptive,1.0,0.01,0.7697865574280203
Photo,2,Betweenness,1.0,0.01,0.611264351364021
Photo,2,Betweenness_Adaptive,1.0,0.01,0.6176148823092261
Photo,3,Ours,1.0,0.01,0.012091594690049749
Photo,3,Ours_Adaptive,1.0,0.01,0.08078440095788061
Photo,3,PageRank,1.0,0.01,0.7274788880278181
Photo,3,PageRank_Adaptive,1.0,0.01,0.7321521164106416
Photo,3,Degree,1.0,0.01,0.7336672646753852
Photo,3,Degree_Adaptive,1.0,0.01,0.735821330883093
Photo,3,Betweenness,1.0,0.01,0.6178953334102821
Photo,3,Betweenness_Adaptive,1.0,0.01,0.6009366257241766
Photo,4,Ours,1.0,0.01,0.059436704560299175
Photo,4,Ours_Adaptive,1.0,0.01,-0.0603569775384412
Photo,4,PageRank,1.0,0.01,0.7512852839374236
Photo,4,PageRank_Adaptive,1.0,0.01,0.7445587519587971
Photo,4,Degree,1.0,0.01,0.7542411978348634
Photo,4,Degree_Adaptive,1.0,0.01,0.7578917821698082
Photo,4,Betweenness,1.0,0.01,0.62520027843576
Photo,4,Betweenness_Adaptive,1.0,0.01,0.6127046659764999
Photo,0,Ours,1.0,0.05,0.18134990042081625
Photo,0,Ours_Adaptive,1.0,0.05,0.15345206539397374
Photo,0,PageRank,1.0,0.05,0.8121145173940981
Photo,0,PageRank_Adaptive,1.0,0.05,0.8115921595149349
Photo,0,Degree,1.0,0.05,0.8149150763523074
Photo,0,Degree_Adaptive,1.0,0.05,0.8126434426353787
Photo,0,Betweenness,1.0,0.05,0.77296883985305
Photo,0,Betweenness_Adaptive,1.0,0.05,0.7701023020597247
Photo,1,Ours,1.0,0.05,0.15065232500749348
Photo,1,Ours_Adaptive,1.0,0.05,0.1865745935872878
Photo,1,PageRank,1.0,0.05,0.740468429413508
Photo,1,PageRank_Adaptive,1.0,0.05,0.7393395083393474
Photo,1,Degree,1.0,0.05,0.7317564174622322
Photo,1,Degree_Adaptive,1.0,0.05,0.7376640498049537
Photo,1,Betweenness,1.0,0.05,0.7016240377585966
Photo,1,Betweenness_Adaptive,1.0,0.05,0.7014899932352647
Photo,2,Ours,1.0,0.05,-0.0008165857863804016
Photo,2,Ours_Adaptive,1.0,0.05,0.013952200627039392
Photo,2,PageRank,1.0,0.05,0.7930824445911092
Photo,2,PageRank_Adaptive,1.0,0.05,0.794835733925102
Photo,2,Degree,1.0,0.05,0.7971635247354962
Photo,2,Degree_Adaptive,1.0,0.05,0.7953378745285217
Photo,2,Betweenness,1.0,0.05,0.7561159991978099
Photo,2,Betweenness_Adaptive,1.0,0.05,0.7592866569369421
Photo,3,Ours,1.0,0.05,0.09297322005631561
Photo,3,Ours_Adaptive,1.0,0.05,0.0952528950486696
Photo,3,PageRank,1.0,0.05,0.7647017832673014
Photo,3,PageRank_Adaptive,1.0,0.05,0.7649541722063922
Photo,3,Degree,1.0,0.05,0.770789976696008
Photo,3,Degree_Adaptive,1.0,0.05,0.764803351933478
Photo,3,Betweenness,1.0,0.05,0.7211561726521835
Photo,3,Betweenness_Adaptive,1.0,0.05,0.7166210960480505
Photo,4,Ours,1.0,0.05,0.16054005803188118
Photo,4,Ours_Adaptive,1.0,0.05,0.122818777258264
Photo,4,PageRank,1.0,0.05,0.7880294894965505
Photo,4,PageRank_Adaptive,1.0,0.05,0.7895507659256017
Photo,4,Degree,1.0,0.05,0.7958983745038849
Photo,4,Degree_Adaptive,1.0,0.05,0.7905430906318542
Photo,4,Betweenness,1.0,0.05,0.7555670100296239
Photo,4,Betweenness_Adaptive,1.0,0.05,0.7538723095589146
Photo,0,Ours,1.0,0.1,0.4318065184562688
Photo,0,Ours_Adaptive,1.0,0.1,0.4107653270746367
Photo,0,PageRank,1.0,0.1,0.8185205903690831
Photo,0,PageRank_Adaptive,1.0,0.1,0.8186483080957686
Photo,0,Degree,1.0,0.1,0.8172573654589235
Photo,0,Degree_Adaptive,1.0,0.1,0.8159127875766398
Photo,0,Betweenness,1.0,0.1,0.7899812697838933
Photo,0,Betweenness_Adaptive,1.0,0.1,0.7849119943002834
Photo,1,Ours,1.0,0.1,0.4007030395327087
Photo,1,Ours_Adaptive,1.0,0.1,0.41734908610538735
Photo,1,PageRank,1.0,0.1,0.7361158085268531
Photo,1,PageRank_Adaptive,1.0,0.1,0.7375683435937936
Photo,1,Degree,1.0,0.1,0.7397388505812577
Photo,1,Degree_Adaptive,1.0,0.1,0.7385212686810035
Photo,1,Betweenness,1.0,0.1,0.7111256759252853
Photo,1,Betweenness_Adaptive,1.0,0.1,0.7151680478341292
Photo,2,Ours,1.0,0.1,0.3368155767458059
Photo,2,Ours_Adaptive,1.0,0.1,0.27280701109672034
Photo,2,PageRank,1.0,0.1,0.7961409454864693
Photo,2,PageRank_Adaptive,1.0,0.1,0.794749894023408
Photo,2,Degree,1.0,0.1,0.7958203176757731
Photo,2,Degree_Adaptive,1.0,0.1,0.7945820908428609
Photo,2,Betweenness,1.0,0.1,0.770950217900436
Photo,2,Betweenness_Adaptive,1.0,0.1,0.7665944773912532
Photo,3,Ours,1.0,0.1,0.3176027297407461
Photo,3,Ours_Adaptive,1.0,0.1,0.3421275374269035
Photo,3,PageRank,1.0,0.1,0.7673577116956368
Photo,3,PageRank_Adaptive,1.0,0.1,0.7682161205753623
Photo,3,Degree,1.0,0.1,0.7649125620526945
Photo,3,Degree_Adaptive,1.0,0.1,0.7670970612260847
Photo,3,Betweenness,1.0,0.1,0.737787784759834
Photo,3,Betweenness_Adaptive,1.0,0.1,0.7400693452033147
Photo,4,Ours,1.0,0.1,0.4068345448020831
Photo,4,Ours_Adaptive,1.0,0.1,0.35078215598059675
Photo,4,PageRank,1.0,0.1,0.7927573736424485
Photo,4,PageRank_Adaptive,1.0,0.1,0.7947246936717443
Photo,4,Degree,1.0,0.1,0.7962825086466019
Photo,4,Degree_Adaptive,1.0,0.1,0.7962417185516438
Photo,4,Betweenness,1.0,0.1,0.7639325641703081
Photo,4,Betweenness_Adaptive,1.0,0.1,0.7605039300774474
Photo,0,Ours,1.1,0.01,-0.02476919027148078
Photo,0,Ours_Adaptive,1.1,0.01,0.05403331497315583
Photo,0,PageRank,1.1,0.01,0.8640049242024965
Photo,0,PageRank_Adaptive,1.1,0.01,0.8636930222327127
